id,xcoord,ycoord
"11077",205342.552635155,559177.805966066
"11078",205186.786416291,558755.807842126
"11079",204770.061954463,558915.814102839
"11080",204846.188134163,558844.540151278
"11085",205053.444822845,558816.935188346
"11086",204865.349478719,558803.742642146
"11087",205177.528964968,559066.382299372
"11088",205177.835957452,559359.8949222
"11089",205174.9777979,559329.947488739
"11090",205022.952671111,558799.867443177
"11094",205052.163312203,557619.084287654
"11102",204826.498219756,557841.308988403
"11107",204806.17339322,557851.8065205
"11111",205695.430326548,558675.695898347
"11112",205944.578678317,558178.72303962
"11113",205911.989827099,558160.959617056
"11116",205160.526621791,561242.187346091
"11117",205361.589112959,561307.599115339
"11118",205366.108946029,561290.880145507
"11119",205387.182598082,561310.637544369
"11120",205503.744980547,559205.85420504
"11121",207190.714029347,559814.018720568
"11122",207264.23461177,559868.707798135
"11123",207281.543580688,559880.471112351
"11124",206159.279038226,559148.428436937
"11125",206175.264049514,559145.753378906
"11126",206267.131145026,559795.265646074
"11127",206017.848210553,560259.527988122
"11128",206170.903224355,560286.38719328
"11129",206214.372896183,560319.991754032
"11130",206225.113062549,560312.867318921
"11131",206405.238931217,559825.854646791
"11132",206394.271665807,559802.817744459
"11133",206127.584910874,561042.855572245
"11134",206534.417581959,558061.893767765
"11135",206562.413854049,558064.063249733
"11136",206553.988260906,558079.327883772
"11137",206333.95647102,561959.045692683
"11138",206169.519981531,560922.219466421
"11139",206343.309402199,561741.943370607
"11140",206203.92303659,559122.680108285
"11141",206211.622060966,559126.49200237
"11142",206284.010960601,559103.738813495
"11143",206314.233526926,559099.996588712
"11144",206417.193336979,559138.792842926
"11145",204585.625526143,559389.391029812
"11146",206192.786310178,559065.057529877
"11147",205407.662159216,559752.838485995
"11148",206378.2000714,559824.258633121
"11149",206358.818732333,559830.463336464
"11150",207128.859960691,559768.730988766
"11151",207178.562190577,559794.729362742
"11152",205684.959191407,558708.074713775
"11153",206045.716670432,558209.861599068
"11154",205792.845692242,558585.917397188
"11155",206330.68759957,561654.588020452
"11156",206470.76132163,560068.503535595
"11157",206025.400426823,558247.088240569
"11158",206818.753299904,557649.872470087
"11159",208670.126639029,558964.787084758
"11164",205544.234839439,559779.548528958
"11165",205435.650211897,559731.415755168
"11166",205426.070693897,559708.2102123
"11167",206240.852383272,559054.327101489
"11168",206239.215931447,559042.406826723
"11169",206229.798332957,558963.852533737
"11170",206284.837147426,558901.200221348
"11171",206302.598031425,558790.247719158
"11172",205445.030912082,561805.140543142
"11173",205416.67190749,561792.247050977
"11174",206148.057626916,561043.838016588
"11175",206812.754056369,557621.750167318
"11176",206123.028004387,561076.30509473
"11177",206046.060314489,561163.099936778
"11183",205569.050720305,560190.309774522
"11184",205620.94666143,560082.098626488
"11185",205589.003818837,560094.046162408
"11186",205626.592219886,560095.773125725
"11187",205595.788418447,560109.310772374
"11188",205433.130241605,561725.264138789
"11189",205381.658672158,561543.175500027
"11190",205351.828570431,561538.205715378
"11191",206396.348575193,561968.923798493
"11193",205307.679653054,560704.516289826
"11194",207115.788815979,560898.911517222
"11196",205692.174324003,560109.613912619
"11197",205349.934225177,560027.652132776
