id,xcoord,ycoord
"10631",208070.803316236,557096.812257352
"10632",208117.684591352,557176.063928749
"10633",208113.612203436,557190.607421705
"10634",207861.017757264,555063.477130306
"10635",207879.289296482,555069.265556314
"10636",207879.370549641,555079.619365073
"10642",208395.693099691,557251.75287869
"10643",208285.471074743,557315.086163958
"10645",206376.108995035,555173.406870147
"10647",207862.040590928,555079.092331138
"10648",207960.66230203,555205.756516573
"10649",207944.228704358,555225.833739859
"10650",207914.687323981,555271.145444867
"10655",208222.066346164,557354.856864391
"10661",206937.635884595,556203.487485707
"10662",206824.158316906,556126.297234772
"10672",207788.586535752,555304.236123689
"10676",207958.923762172,557166.113138588
"10677",207846.860679121,557264.419539721
"10678",207836.856688876,557280.929607327
"10679",207828.192854541,557282.19618667
"10680",207868.947067498,557339.2632748
"10681",207832.039180107,557368.14032059
"10682",207793.254703045,557388.977250251
"10683",207765.362407457,557419.867606748
"10691",207760.46148604,557413.912707324
"10697",208138.537594419,557403.321350836
"10698",208195.196959497,557363.389785604
"10700",207969.51062262,553092.02974784
"10701",206923.106868669,556517.839753654
"10703",207817.079015357,552892.349590251
"10707",208071.027939954,553227.620004864
"10710",207070.855874146,555352.728028697
"10717",206893.510103831,556533.331998519
"10727",206899.991604853,556664.381814496
"10728",206872.42677403,556675.336590213
"10738",206807.17245498,555410.754230636
"10749",207131.510383486,555175.108421693
"10753",207598.821455604,552288.876024199
"10761",206878.985163806,556795.240240543
"10762",206831.419621433,556964.128105239
"10770",206715.838994453,555278.95184102
"10771",206696.558992248,555248.649318521
"10772",206749.872780262,555106.170153869
"10773",206741.589969268,554923.451424713
"10774",206710.531314058,556745.891566571
"10775",206823.351493662,556944.249226142
"10777",206916.129348858,556190.077180211
"10778",206712.999521088,556730.671111093
"10779",206872.984086717,556197.4450844
"10780",206814.081302191,556185.396950876
"10784",206872.24655714,554914.862421738
"10785",206615.597003741,554881.771719757
"10786",207084.239016982,554499.925579724
"10789",207148.300527452,554651.458128007
"10790",207150.853918299,554676.983316749
"10791",207680.992114705,554823.472621281
"10792",207707.114524862,554897.125888179
"10793",207584.135961016,555005.261229079
"10798",207697.341556663,555918.047661617
"10800",207543.100199195,552837.290239544
"10802",208933.49395326,557138.178819966
"10804",208227.847779949,555169.596771748
"10805",208225.101325581,555157.234266797
"10806",208224.136084871,554977.671891123
"10814",207676.282794272,555932.562124859
"10815",208945.866473356,557167.398671948
"10816",209015.486481835,557305.794516834
"10818",206428.162275088,554753.723021972
"10819",207815.089319993,555019.320831205
"10820",207711.470337649,555938.933108648
"10821",206719.1505445,557475.63946436
"10822",206850.56634755,557372.126765462
"10831",208650.8002639,554700.336207655
"10832",206743.284204882,557311.684479182
"10833",206737.088435692,557352.287128591
"10834",206787.840700627,557199.568059414
"10840",208854.326043538,555511.846664774
"10841",208874.272989925,555442.501190287
"10842",208859.284865704,555572.657051263
"10843",207156.537326556,553122.625410517
"10844",208330.643772272,554278.02298591
"10845",208312.896760705,554278.129982154
"10846",208226.578612397,554467.718221474
"10847",208268.814233008,554447.472143758
"10851",208871.448206591,555612.765516898
"10853",208268.752728965,554486.518362973
"10854",206782.910906843,557186.867560458
"10860",207056.999004242,552737.834754328
"10861",208177.76641478,555422.795168685
"10862",208205.852028523,555486.528805058
"10863",207099.239633456,552592.402451332
"10864",208196.785971984,555498.962145701
"10865",207426.662657729,554209.32316421
"10866",206888.699117533,556517.831164955
"10867",206763.547257736,556485.219040317
"10868",206770.187236359,556494.10812438
