,시리얼번호,기온(℃),조도(lux),자외선(UVI),자치구,주소,위도,경도,idx,temp_rank,uv_rank,lux_rank,sum_val
51,V02Q1940735,26.41111111111111,9715.527777777776,0.5194444444444445,성동구,서울특별시 성동구 마장동 479-33,37.56840651,127.0336607,46,504.71600000000007,244.56,209.209,958.4850000000001
97,V02Q1940296,26.44722222222222,10234.407407407409,0.4083333333333332,동작구,서울특별시 동작구 대방동 341-1,37.51196987,126.9263022,91,511.32800000000003,233.76,211.50799999999998,956.596
161,V02Q1940628,26.64909090909091,8104.6,0.3263636363636364,성동구,서울특별시 성동구 마장동 765-1,37.56835683,127.0405289,155,546.041,218.4,191.862,956.303
21,V02Q1940257,26.362608695652185,9839.747826086956,0.7591304347826084,노원구,서울특별시 노원구 중계동 504-2,37.6395639,127.0605673,16,493.696,251.76,209.83599999999998,955.292
217,V02Q1940294,26.868627450980398,7621.009803921568,0.2911764705882353,광진구,서울특별시 광진구 구의동 113,37.54816059,127.0896827,211,566.979,204.95999999999998,182.875,954.8140000000001
120,V02Q1940441,26.461165048543695,9547.912621359224,0.37281553398058254,성동구,서울특별시 성동구 행당동 134-9,37.55837233,127.0376945,114,514.634,228.23999999999998,207.74599999999998,950.62
86,V02Q1940546,26.38712871287128,10766.653465346535,0.4287128712871288,중구,서울특별시 중구 신당동 161,37.56444847,127.0221103,80,498.65500000000003,236.39999999999998,213.807,948.8620000000001
210,V02Q1940500,26.7,7750.367924528302,0.29339622641509433,중구,서울특별시 중구 신당동 52-7,37.56155266,127.0187487,204,554.306,206.64,185.17399999999998,946.12
294,V02Q1940796,27.575471698113194,7044.5188679245275,0.2518867924528302,종로구,서울특별시 종로구 숭인동 178-167,37.57484815,127.0199828,287,585.162,186.72,171.589,943.471
146,V02Q1940182,26.482352941176448,8645.480392156862,0.33823529411764713,강서구,서울특별시 강서구 화곡동 851-20,37.53237894,126.8553371,140,520.144,222.0,198.968,941.112
148,V02Q1940284,26.480952380952374,8663.104761904762,0.3371428571428572,성북구,서울특별시 성북구 삼선동4가 300-1,37.58968413,127.0129202,142,519.042,221.51999999999998,199.177,939.739
114,V02Q1940887,26.388135593220355,9703.898305084746,0.38135593220338987,송파구,서울특별시 송파구 삼전동 62,37.50274913,127.0925242,108,499.206,229.67999999999998,209.0,937.886
133,V02Q1940686,26.437837837837833,8834.882882882883,0.35405405405405405,용산구,서울특별시 용산구 이태원동 260-118,37.54135461,126.9911155,127,510.22600000000006,225.12,201.476,936.822
232,V02Q1940528,26.682857142857127,7587.419047619048,0.2847619047619048,마포구,서울특별시 마포구 염리동 9-245,37.55530763,126.9470009,226,550.4490000000001,201.35999999999999,182.457,934.2660000000001
17,V02Q1940386,26.311881188118814,8797.950495049505,0.8801980198019802,강북구,서울특별시 강북구 미아동 87-115,37.61589809,127.03416029999998,12,480.47200000000004,252.72,201.058,934.25
121,V02Q1940264,26.398230088495573,9276.41592920354,0.3725663716814159,도봉구,서울특별시 도봉구 도봉동 637-90,37.67118144,127.0451551,115,501.41,228.0,204.402,933.8120000000001
55,V02Q1940217,26.322321428571428,8931.330357142857,0.5000000000000001,영등포구,서울특별시 영등포구 여의대방로 300,37.51352713,126.9259171,50,484.88000000000005,243.6,201.894,930.374
189,V02Q1940118,26.51616161616162,8250.808080808081,0.3070707070707072,동대문구,서울특별시 동대문구 제기동 190-14,37.58238909,127.0314924,183,524.0010000000001,211.67999999999998,193.534,929.215
105,V02Q1940089,26.333333333333325,9811.30476190476,0.38666666666666666,동대문구,서울특별시 동대문구 회기동 3-2,37.59192024,127.0546253,99,487.63500000000005,231.84,209.62699999999998,929.102
20,V02Q1940081,26.208823529411763,18346.156862745094,0.7735294117647061,동대문구,서울특별시 동대문구 답십리동 1004-10,37.57132426,127.0510025,15,451.26900000000006,252.0,221.749,925.018
131,V02Q1940290,26.37575757575757,9002.868686868687,0.3575757575757577,노원구,서울특별시 노원구 월계동 429-32,37.62054243,127.0624632,125,496.451,225.6,202.31199999999998,924.363
211,V02Q1940793,26.56310679611651,7596.864077669904,0.29320388349514565,송파구,서울특별시 송파구 거여동 36-15,37.49345737,127.146171,205,535.0210000000001,206.4,182.666,924.087
296,V02Q1940392,26.751020408163267,7305.142857142857,0.2510204081632653,광진구,서울특별시 광진구 구의동 217-16,37.53828664,127.0923968,289,558.714,186.23999999999998,177.023,921.9770000000001
241,V02Q1940307,26.63490566037737,7342.0,0.280188679245283,중랑구,서울특별시 중랑구 면목동 53-8,37.58537699,127.0954532,234,543.837,199.44,178.06799999999998,921.345
330,V02Q1940854,27.027678571428577,6688.803571428572,0.23750000000000004,마포구,서울특별시 마포구 망원동 403-2,37.5555906,126.905533,323,579.101,178.07999999999998,163.647,920.828
275,V02Q1940944,26.759482758620692,6913.2758620689665,0.2620689655172413,중랑구,서울특별시 중랑구 묵동 249-24,37.60504164,127.07543259999998,268,559.2650000000001,191.28,169.29,919.835
112,V02Q1940292,26.366037735849066,8275.349056603774,0.3839622641509434,동작구,서울특별시 동작구 사당동 72-11,37.49084809,126.9819441,106,494.247,230.16,194.57899999999998,918.986
81,V02Q1940842,26.271666666666654,10643.4,0.43333333333333335,성동구,서울특별시 성동구 응봉동 15,37.55214248,127.0355848,75,467.79900000000004,237.6,213.17999999999998,918.579
238,V02Q1940243,26.53636363636363,7799.6,0.2827272727272727,중랑구,서울특별시 중랑구 상봉동 120-52,37.59335302,127.0809757,232,528.96,199.92,186.01,914.89
27,V02Q1940828,26.23739130434783,9109.521739130434,0.6799999999999999,성동구,서울특별시 성동구 행당동 1-105,37.56133205,127.0396888,22,459.53400000000005,250.32,203.357,913.211
236,V02Q1940273,26.549074074074067,7434.944444444444,0.2833333333333333,강남구,서울특별시 강남구 논현동 107-44,37.51751212,127.0371336,230,531.164,200.4,180.576,912.14
375,V02Q1940710,27.627450980392165,6481.588235294117,0.2215686274509804,종로구,서울특별시 종로구 숭인동 55-2 숭인1동 주민센터 옥상,37.57784312,127.0156288,368,585.7130000000001,167.28,157.795,910.788
108,V02Q1940784,26.518487394957987,6405.27731092437,0.3857142857142858,송파구,서울특별시 송파구 가락동 155-7,37.49824776,127.1262966,102,524.552,231.12,155.078,910.75
254,V02Q1940367,26.57575757575757,7324.515151515153,0.2727272727272728,성동구,서울특별시 성동구 금호동2가 223-1,37.55439478,127.0200998,247,536.123,196.32,177.65,910.093
245,V02Q1940318,26.56228070175438,7244.921052631579,0.2780701754385965,동작구,서울특별시 동작구 노량진동 302-45,37.50809775,126.9375878,238,534.47,198.48,175.769,908.719
170,V02Q1940639,26.45357142857143,7362.633928571428,0.31964285714285723,성동구,서울특별시 성동구 응봉동 193-111,37.54960389,127.0329741,164,512.981,216.23999999999998,178.486,907.707
265,V02Q1940755,26.529523809523806,7530.266666666666,0.2657142857142857,노원구,서울특별시 노원구 상계동 389-483,37.65885611,127.0685008,258,527.8580000000001,193.68,182.039,903.577
372,V02Q1940751,27.02222222222222,6421.027777777777,0.2222222222222222,구로구,서울특별시 구로구 구로동 105-1,37.4984887,126.8895025,365,578.5500000000001,168.23999999999998,155.70499999999998,902.4950000000001
206,V02Q1940846,26.43387096774191,7752.637096774193,0.2975806451612902,도봉구,서울특별시 도봉구 창동 542-1,37.63739638,127.0390037,200,509.124,207.6,185.38299999999998,902.107
76,V02Q1940302,26.20373831775701,10849.205607476635,0.44485981308411215,중구,서울특별시 중구 순화동 207-6,37.5595092,126.9718932,70,448.514,238.79999999999998,214.643,901.957
141,V02Q1940561,26.306930693069315,8487.0,0.3415841584158415,관악구,서울특별시 관악구 신림동 505,37.48519319,126.918737,135,479.92100000000005,223.2,196.878,899.999
230,V02Q1940235,26.43333333333333,7885.491228070176,0.2850877192982457,중랑구,서울특별시 중랑구 묵동 392-2,37.61254656,127.0734148,224,508.57300000000004,201.84,186.637,897.05
154,V02Q1940548,26.296842105263156,8550.8,0.3305263157894737,관악구,서울특별시 관악구 봉천동 산 146-28,37.49124583,126.930777,148,474.96200000000005,220.07999999999998,198.54999999999998,893.592
267,V02Q1940496,26.49081632653061,7386.030612244897,0.26530612244897955,성동구,서울특별시 성동구 성수동2가 255-2,37.53877565,127.0597607,260,521.2460000000001,193.2,179.113,893.5590000000002
186,V02Q1940493,26.34285714285714,8155.7551020408155,0.31020408163265306,관악구,서울특별시 관악구 봉천동 622-1,37.48706543,126.9420381,180,488.737,212.4,192.28,893.417
192,V02Q1940642,26.32735849056605,8421.632075471698,0.3056603773584905,성동구,서울특별시 성동구 용답동 239-3,37.56021552,127.06433909999998,186,485.982,210.95999999999998,196.251,893.193
65,V02Q1940310,26.16565656565655,11505.545454545454,0.4717171717171716,서초구,서울특별시 서초구 방배동 462-13,37.47984859,126.9854018,60,434.73900000000003,241.2,216.106,892.0450000000001
320,V02Q1940226,26.60388349514564,6935.1262135922325,0.24077669902912616,노원구,서울특별시 노원구 월계동 47-33,37.61544877,127.0646091,313,541.633,180.48,169.708,891.821
33,V02Q1940245,26.161467889908266,9806.825688073395,0.5972477064220185,노원구,서울특별시 노원구 상계동 1054-4,37.6737242,127.0505972,28,433.086,248.88,209.41799999999998,891.384
324,V02Q1940144,26.597087378640772,6848.805825242718,0.2398058252427185,서초구,서울특별시 서초구 방배동 921-30,37.48255634,126.9946044,317,540.5310000000001,179.51999999999998,167.827,887.878
165,V02Q1940449,26.295098039215695,8376.637254901962,0.32352941176470595,마포구,서울특별시 마포구 망원동 403-2,37.55579118,126.9059871,159,473.86,217.44,195.206,886.506
129,V02Q1940789,26.220869565217384,9282.521739130434,0.3582608695652176,강남구,서울특별시 강남구 삼성동 16-1,37.51755161,127.0479951,123,455.677,226.07999999999998,204.611,886.368
41,V02Q1940875,26.11481481481482,13223.064814814818,0.5657407407407407,종로구,서울특별시 종로구 창신동 619-2,37.57852949,127.009068,36,419.862,246.95999999999998,219.45,886.2719999999999
404,V02Q1940112,27.230188679245288,5986.047169811321,0.21037735849056607,성동구,서울특별시 성동구 송정동 92-29,37.55650451,127.0711935,397,581.856,160.32,143.374,885.55
2,V02Q1940199,26.104901960784307,11066.901960784311,3.5009803921568645,영등포구,서울특별시 영등포구 영등포동2가 222-1,37.52030939,126.9104414,3,414.903,254.88,215.26999999999998,885.053
191,V02Q1940753,26.34074074074074,7738.583333333332,0.3064814814814815,성동구,서울특별시 성동구 금호동1가 1500-3,37.54936466,127.0266557,185,488.18600000000004,211.2,184.965,884.351
295,V02Q1940821,26.56929824561404,6599.22807017544,0.25175438596491234,송파구,서울특별시 송파구 석촌동 324-1,37.50283277,127.1086949,288,535.572,186.48,161.557,883.609
300,V02Q1940301,26.557407407407414,6658.787037037037,0.2500000000000001,동작구,서울특별시 동작구 사당동 91-11,37.48911821,126.98057040000002,293,533.9190000000001,185.28,163.01999999999998,882.219
107,V02Q1940456,26.19108910891089,9627.881188118812,0.38613861386138615,마포구,서울특별시 마포구 용강동 381-10,37.54310205,126.9426921,101,442.45300000000003,231.35999999999999,208.164,881.977
377,V02Q1940601,26.84857142857143,6159.72380952381,0.22095238095238096,성동구,서울특별시 성동구 사근동 182-17,37.56026457,127.0480146,370,565.8770000000001,166.79999999999998,148.39,881.067
48,V02Q1940738,26.109615384615378,12574.807692307693,0.5278846153846154,성동구,서울특별시 성동구 금호동3가 700,37.55137214,127.0215542,43,415.454,245.28,218.614,879.3480000000001
140,V02Q1940879,26.213761467889892,9027.238532110092,0.34220183486238537,성북구,서울특별시 성북구 길음동 1064-1,37.60666796,127.0273181,134,452.922,223.44,202.521,878.883
12,V02Q1940523,26.890740740740746,1198.75,1.2999999999999992,용산구,서울특별시 용산구 보광동 216-67,37.52568799,126.9992422,8,569.734,253.67999999999998,55.175999999999995,878.59
13,V02Q1940280,26.771428571428565,2064.178571428572,1.2821428571428573,광진구,서울특별시 광진구 중곡동 265-8,37.56197559,127.0850326,9,560.3670000000001,253.44,62.073,875.88
244,V02Q1940076,26.362264150943393,7667.688679245283,0.2783018867924528,노원구,서울특별시 노원구 공릉동 587-8,37.62202353,127.0774806,237,493.14500000000004,198.72,183.71099999999998,875.576
280,V02Q1940503,26.46635514018692,6923.5700934579445,0.25794392523364484,성동구,서울특별시 성동구 송정동 72-104,37.55401067,127.0688982,273,515.736,190.07999999999998,169.499,875.315
416,V02Q1940430,26.967,5857.73,0.205,강동구,서울특별시 강동구 성내동 40-21,37.5358158,127.12468590000002,409,575.7950000000001,157.44,140.86599999999999,874.1010000000001
167,V02Q1940665,26.24414414414414,8283.945945945947,0.3225225225225226,도봉구,서울특별시 도봉구 창동 445-22,37.64068341,127.0354904,161,462.28900000000004,216.95999999999998,194.78799999999998,874.037
90,V02Q1940175,26.13055555555556,10478.453703703704,0.4175925925925927,강남구,서울특별시 강남구 청담동 139-15,37.52778814,127.0467992,84,425.92300000000006,235.44,212.553,873.916
100,V02Q1940439,26.150961538461537,10032.317307692309,0.3971153846153847,마포구,서울특별시 마포구 성산동 630-3,37.55989095,126.9174751,94,429.22900000000004,233.04,210.881,873.15
424,V02Q1940598,27.14059405940593,5734.7029702970285,0.20297029702970296,중구,서울특별시 중구 청구로 8길 41,37.55172798,127.012144,417,579.652,155.51999999999998,136.686,871.8580000000001
387,V02Q1940619,26.732110091743127,6142.94495412844,0.2155963302752294,마포구,서울특별시 마포구 신공덕동 8-3,37.54618548,126.9561104,380,557.061,164.4,147.554,869.015
138,V02Q1940843,26.194117647058835,8703.697478991597,0.3470588235294118,종로구,서울특별시 종로구 재동 54-1,37.57893651,126.9859126,132,444.65700000000004,223.92,200.013,868.59
263,V02Q1940096,26.360396039603962,7403.475247524752,0.2673267326732673,동대문구,서울특별시 동대문구 장안동 413-3,37.56298757,127.0595872,256,492.59400000000005,194.16,179.73999999999998,866.494
124,V02Q1940706,26.16140350877193,9344.552631578948,0.3701754385964913,송파구,서울특별시 송파구 송파동 172,37.50204913,127.1171108,118,432.535,227.28,205.029,864.844
397,V02Q1940205,26.724074074074068,6063.537037037037,0.21296296296296294,도봉구,서울특별시 도봉구 쌍문동 29-3,37.65946582,127.0379952,390,555.9590000000001,162.0,146.29999999999998,864.259
393,V02Q1940564,26.64466019417476,6287.728155339806,0.21456310679611648,중구,서울특별시 중구 장충동1가 49-9,37.56085957,127.0085631,386,545.49,162.96,151.94299999999998,860.393
194,V02Q1940321,26.238053097345123,7958.212389380531,0.30442477876106205,강동구,서울특별시 강동구 명일동 332,37.54946832,127.1463394,188,460.636,210.48,188.727,859.843
204,V02Q1940667,26.23809523809525,7986.0666666666675,0.2999999999999999,관악구,서울특별시 관악구 봉천동 728-1,37.49265835,126.9269739,198,461.187,208.07999999999998,189.772,859.039
54,V02Q1940186,26.044339622641488,12346.726415094341,0.5075471698113206,영등포구,서울특별시 영등포구 신길동 223-66,37.50914671,126.9109582,49,396.72,243.84,218.405,858.965
159,V02Q1940818,26.914018691588787,2881.626168224299,0.3271028037383177,종로구,서울특별시 종로구 창신동 401-3,37.57074131,127.0163741,153,571.3870000000001,218.88,68.343,858.61
115,V02Q1940822,26.129310344827584,9265.172413793105,0.378448275862069,종로구,서울특별시 종로구 무악동 69-3,37.57542384,126.9577806,109,424.27000000000004,229.44,204.19299999999998,857.903
290,V02Q1940647,26.399065420560746,6833.327102803738,0.2532710280373832,마포구,서울특별시 마포구 공덕동 23-1,37.54948025,126.958483,283,501.96100000000007,187.68,166.99099999999999,856.6320000000001
362,V02Q1940322,26.58584070796461,6068.424778761062,0.22389380530973446,성북구,서울특별시 성북구 종암동 3-89,37.59917241,127.0360274,355,538.878,170.4,146.718,855.996
336,V02Q1940387,26.473469387755102,6568.15306122449,0.2346938775510205,광진구,서울특별시 광진구 화양동 4-20,37.54005404,127.0709793,329,517.389,176.64,160.93,854.9590000000001
253,V02Q1940463,26.317999999999994,7241.84,0.2730000000000001,서대문구,서울특별시 서대문구 북가좌동 357-6,37.57993688,126.90752240000002,246,482.67600000000004,196.56,175.56,854.796
255,V02Q1940258,26.291525423728814,7786.559322033899,0.2720338983050847,성동구,서울특별시 성동구 하왕십리동 990-1,37.562998,127.0284354,248,472.75800000000004,196.07999999999998,185.801,854.6389999999999
350,V02Q1940049,26.48303571428573,6539.116071428572,0.22767857142857145,동대문구,서울특별시 동대문구 용두동 792-6,37.57668991,127.0362773,343,520.695,173.28,160.094,854.069
116,V02Q1940285,26.111214953271013,9399.822429906542,0.3757009345794392,마포구,서울특별시 마포구 망원동 386-15,37.55472248,126.9103629,110,416.55600000000004,229.2,205.86499999999998,851.6210000000001
233,V02Q1940520,26.261538461538464,7444.961538461538,0.2836538461538462,서대문구,서울특별시 서대문구 남가좌동 319-23,37.57822552,126.9232322,227,466.69700000000006,201.12,181.203,849.02
443,V02Q1940758,26.80097087378641,5658.407766990291,0.19611650485436893,성동구,서울특별시 성동구 행당동 299-18,37.56011949,127.0316064,436,563.673,150.96,134.178,848.811
286,V02Q1940533,26.348514851485163,6901.772277227723,0.2544554455445545,관악구,서울특별시 관악구 신림동 562,37.48305759,126.9079688,279,489.83900000000006,188.64,168.66299999999998,847.142
220,V02Q1940101,26.53900000000001,4892.21,0.29000000000000004,동대문구,서울특별시 동대문구 용두동 129-3,37.57335724,127.0325399,214,530.062,204.23999999999998,112.23299999999999,846.535
185,V02Q1940088,26.17614678899082,8271.816513761469,0.31100917431192665,동대문구,서울특별시 동대문구 답십리동 530-10,37.56782032,127.0525347,179,438.59600000000006,212.64,194.37,845.6060000000001
279,V02Q1940607,26.304854368932038,7191.35922330097,0.258252427184466,성동구,서울특별시 성동구 행당동 150-2,37.55887111,127.0385527,272,478.819,190.32,174.515,843.654
126,V02Q1940241,26.430701754385986,4755.184210526316,0.36666666666666653,중랑구,서울특별시 중랑구 상봉동 206-27,37.59998915,127.0870729,120,508.02200000000005,226.79999999999998,108.47099999999999,843.293
382,V02Q1940743,26.538461538461537,6157.213675213676,0.2188034188034188,성동구,서울특별시 성동구 성수동2가 574-9,37.53641965,127.056427,375,529.5110000000001,165.6,147.97199999999998,843.0830000000001
38,V02Q1940281,25.960747663551413,13799.831775700935,0.5728971962616822,노원구,서울특별시 노원구 상계동 666-3,37.66109165,127.0590435,33,373.57800000000003,247.67999999999998,220.286,841.5440000000001
84,V02Q1940841,26.021052631578943,10478.701754385966,0.43070175438596503,종로구,서울특별시 종로구 효제동 173-2,37.57203734,127.0050414,78,390.108,236.88,212.762,839.75
315,V02Q1940209,26.359633027522936,6777.660550458716,0.2422018348623853,광진구,서울특별시 광진구 중곡동 452-1,37.55902487,127.0901207,308,492.04300000000006,181.68,165.737,839.46
269,V02Q1940610,26.285,7192.57,0.2650000000000001,마포구,서울특별시 마포구 망원동 453-1,37.55614009,126.8965844,262,470.55400000000003,192.72,174.933,838.207
425,V02Q1940170,26.576106194690265,6056.778761061947,0.20265486725663714,영등포구,서울특별시 영등포구 당산동1가 32,37.52173841,126.8966833,418,536.6740000000001,155.28,145.673,837.6270000000001
147,V02Q1940852,26.114414414414412,8446.648648648648,0.33783783783783783,서대문구,서울특별시 서대문구 홍제동 7-13,37.59374035,126.9497638,141,418.76000000000005,221.76,196.66899999999998,837.189
483,V02Q1940085,26.8824074074074,5400.62962962963,0.1851851851851852,동대문구,서울특별시 동대문구 장안동 478-11,37.56833563,127.0658885,476,568.6320000000001,141.35999999999999,125.39999999999999,835.392
469,V02Q1940219,26.692241379310342,5769.741379310345,0.18793103448275866,영등포구,서울특별시 영등포구 문래동1가 39-1,37.51165157,126.8957295,462,551.551,144.72,138.358,834.6290000000001
205,V02Q1940074,26.18514851485148,7760.653465346534,0.29900990099009905,영등포구,서울특별시 영등포구 당산동1가 16-1,37.52031382,126.8969952,199,440.249,207.84,185.59199999999998,833.681
231,V02Q1940810,26.183928571428577,8114.080357142857,0.2848214285714286,종로구,서울특별시 종로구 창신동 197-17,37.57367794,127.0132041,225,439.69800000000004,201.6,192.071,833.369
444,V02Q1940106,26.596078431372533,5798.607843137254,0.19607843137254896,동대문구,서울특별시 동대문구 전농동 679,37.57758084,127.0471936,437,539.98,150.72,139.403,830.1030000000001
225,V02Q1940418,26.190654205607476,7731.9065420560755,0.28785046728971964,성북구,서울특별시 성북구 길음동 1280-5,37.60987793,127.0175342,219,441.90200000000004,203.04,184.756,829.698
117,V02Q1940123,26.031683168316828,9458.663366336634,0.3742574257425743,강남구,서울특별시 강남구 대치동 1028-1,37.49489912,127.0618427,111,393.96500000000003,228.95999999999998,206.701,829.626
243,V02Q1940120,26.207070707070702,7389.595959595959,0.2797979797979798,동대문구,서울특별시 동대문구 장안동 284-5,37.57946643,127.07244640000002,236,450.718,198.95999999999998,179.322,829.0
91,V02Q1940073,25.996363636363636,10438.554545454546,0.4163636363636364,구로구,서울특별시 구로구 구로동 426-83,37.49382607,126.8840768,85,381.29200000000003,235.2,212.344,828.836
152,V02Q1940837,26.063716814159303,8866.061946902655,0.3327433628318585,종로구,서울특별시 종로구 궁정동 12-1,37.58414084,126.9705631,146,402.23,220.56,201.685,824.4749999999999
317,V02Q1940606,26.298058252427182,6814.572815533979,0.241747572815534,마포구,서울특별시 마포구 노고산동 33-24,37.55445921,126.93769240000002,310,476.064,181.2,166.364,823.628
221,V02Q1940188,26.156756756756767,7931.720720720721,0.2891891891891892,영등포구,서울특별시 영등포구 신길동 341-1,37.50213873,126.9051679,215,431.43300000000005,204.0,188.1,823.533
36,V02Q1940781,26.08086956521739,6950.808695652174,0.5799999999999998,송파구,서울특별시 송파구 잠실동 282,37.50615368,127.0847562,31,404.985,248.16,169.917,823.062
184,V02Q1940785,26.103361344537817,8418.806722689076,0.31176470588235283,동대문구,서울특별시 동대문구 용두동 237-1,37.57614571,127.0288362,178,413.80100000000004,212.88,195.833,822.514
381,V02Q1940454,26.393000000000008,6355.11,0.219,성동구,서울특별시 성동구 용답동 239-1,37.56101387,127.0590525,374,500.85900000000004,165.84,153.61499999999998,820.3140000000001
528,V02Q1940052,26.95865384615385,4942.451923076923,0.17403846153846153,구로구,서울특별시 구로구 구로동 777-34,37.48718079,126.8896263,521,574.6930000000001,130.56,114.323,819.5760000000001
442,V02Q1940403,26.58173076923077,5517.125,0.19615384615384607,광진구,서울특별시 광진구 자양동 630,37.53430907,127.0819856,435,538.327,151.2,129.998,819.5250000000001
357,V02Q1940136,26.319230769230753,6711.586538461538,0.2259615384615385,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,350,483.22700000000003,171.6,164.483,819.31
256,V02Q1940722,26.199090909090906,7267.463636363636,0.2709090909090909,마포구,서울특별시 마포구 서교동 350-1,37.55482867,126.92596609999998,249,446.86100000000005,195.84,176.396,819.097
99,V02Q1940174,25.970642201834863,9529.963302752294,0.3990825688073395,영등포구,서울특별시 영등포구 양평동1가 251-1,37.52416526,126.8870815,93,375.23100000000005,233.28,207.328,815.839
499,V02Q1940231,26.709009009008998,5291.828828828829,0.18108108108108106,중랑구,서울특별시 중랑구 상봉동 130-4,37.59267959,127.07477790000002,492,554.8570000000001,137.51999999999998,122.056,814.4330000000001
162,V02Q1940116,26.055339805825238,8420.194174757282,0.3262135922330097,동대문구,서울특별시 동대문구 신설동 92-34,37.57554443,127.023874,156,398.92400000000004,218.16,196.042,813.1260000000001
