,시리얼번호,기온(℃),조도(lux),자외선(UVI),자치구,주소,위도,경도,idx,temp_rank,uv_rank,lux_rank,sum_val
60,V02Q1940942,25.330630630630637,5110.135135135135,0.17747747747747744,양천구,서울특별시 양천구 신월동 805,37.53246263,126.8330763,45,401.67900000000003,245.28,217.778,864.7370000000001
281,V02Q1940467,25.571698113207553,3021.603773584906,0.0820754716981132,마포구,서울특별시 마포구 성산동 275-57,37.56348852,126.9091021,261,493.14500000000004,193.44,178.06799999999998,864.653
116,V02Q1940273,25.38632478632479,3794.495726495727,0.12051282051282047,강남구,서울특별시 강남구 논현동 107-44,37.51751212,127.0371336,99,425.92300000000006,232.32,206.283,864.5260000000001
416,V02Q1940486,25.86635514018691,2398.3831775700933,0.060747663551401876,금천구,서울특별시 금천구 독산동 1002-5,37.46670274,126.890697,395,562.571,161.28,140.65699999999998,864.508
283,V02Q1940280,25.591304347826075,2907.8608695652174,0.0817391304347826,광진구,서울특별시 광진구 중곡동 265-8,37.56197559,127.0850326,263,500.30800000000005,192.95999999999998,170.962,864.23
394,V02Q1940595,25.756603773584896,2497.4245283018868,0.06320754716981132,용산구,서울특별시 용산구 산천동 82-1,37.53439873,126.95138,373,547.6940000000001,166.79999999999998,147.554,862.048
339,V02Q1940742,25.675454545454546,2615.7272727272725,0.07272727272727272,송파구,서울특별시 송파구 석촌동 328-3,37.50104027,127.1097395,319,528.409,179.51999999999998,154.033,861.962
276,V02Q1940266,25.56972477064221,2952.532110091743,0.08256880733944952,노원구,서울특별시 노원구 공릉동 499-1,37.62510077,127.0734884,256,492.04300000000006,194.64,174.30599999999998,860.989
354,V02Q1940119,25.65585585585586,2703.918918918919,0.07027027027027025,동대문구,서울특별시 동대문구 장안동 338-1,37.57014257,127.072957,333,523.45,176.16,159.46699999999998,859.077
323,V02Q1940318,25.64912280701753,2595.59649122807,0.0745614035087719,동작구,서울특별시 동작구 노량진동 302-45,37.50809775,126.9375878,303,521.2460000000001,183.35999999999999,152.57,857.1760000000002
110,V02Q1940340,25.352777777777767,4087.1851851851848,0.12870370370370365,강북구,서울특별시 강북구 미아동 229-22,37.6255552,127.02721499999998,93,412.148,233.76,210.254,856.162
77,V02Q1940186,25.315833333333327,4655.208333333333,0.1533333333333333,영등포구,서울특별시 영등포구 신길동 223-66,37.50914671,126.9109582,61,397.82200000000006,241.44,215.47899999999998,854.741
209,V02Q1940548,25.479047619047623,3140.504761904762,0.09428571428571428,관악구,서울특별시 관악구 봉천동 산 146-28,37.49124583,126.930777,190,460.08500000000004,210.48,184.129,854.6940000000001
487,V02Q1940451,26.099019607843147,2266.7647058823527,0.05392156862745097,마포구,서울특별시 마포구 성산동 192-19,37.56349354,126.9061479,466,579.101,144.23999999999998,130.834,854.175
34,V02Q1940834,25.27623762376237,6918.029702970297,0.26039603960396035,동작구,서울특별시 동작구 사당동 300-8,37.48098219,126.971649,21,379.088,251.04,221.54,851.668
255,V02Q1940326,25.53846153846155,2920.269230769231,0.08653846153846152,은평구,서울특별시 은평구 대조동 207-9,37.61408672,126.91983700000002,236,479.37000000000006,199.44,171.38,850.19
324,V02Q1940528,25.60588235294117,2748.2745098039222,0.07450980392156861,마포구,서울특별시 마포구 염리동 9-245,37.55530763,126.9470009,304,504.165,183.12,162.393,849.6780000000001
107,V02Q1940843,25.342148760330588,3900.5371900826453,0.1305785123966942,종로구,서울특별시 종로구 재동 54-1,37.57893651,126.9859126,90,407.189,234.48,207.95499999999998,849.624
459,V02Q1940428,25.879629629629637,2263.175925925926,0.0564814814814815,금천구,서울특별시 금천구 가산동 152-28,37.47580636,126.8929078,438,566.979,150.96,130.416,848.355
303,V02Q1940576,25.573214285714286,2800.901785714286,0.07767857142857143,마포구,서울특별시 마포구 상암동 1296-5,37.57717666,126.896669,283,493.696,188.16,165.737,847.593
164,V02Q1940879,25.387394957983204,3464.18487394958,0.1033613445378151,성북구,서울특별시 성북구 길음동 1064-1,37.60666796,127.0273181,147,427.02500000000003,220.79999999999998,198.968,846.793
503,V02Q1940621,25.982075471698106,2272.0188679245284,0.052830188679245285,마포구,서울특별시 마포구 합정동 404,37.54674236,126.9142464,482,573.591,140.4,131.46099999999998,845.452
92,V02Q1940163,25.30517241379309,4389.094827586207,0.14310344827586205,강서구,서울특별시 강서구 공항동 60-10,37.55938828,126.8098556,75,394.516,238.07999999999998,212.344,844.94
161,V02Q1940247,25.40982142857143,3231.3125,0.10357142857142856,금천구,서울특별시 금천구 독산도서관,37.46756391,126.9081023,144,434.73900000000003,221.51999999999998,188.518,844.777
229,V02Q1940184,25.467796610169486,3078.7033898305085,0.09067796610169493,영등포구,서울특별시 영등포구 영등포동 646-18,37.51419781,126.909457,210,457.33000000000004,205.67999999999998,180.785,843.795
157,V02Q1940614,25.37961165048544,3457.932038834952,0.10388349514563104,양천구,서울특별시 양천구 목동 843,37.53754208,126.8717674,140,422.06600000000003,222.48,198.54999999999998,843.096
357,V02Q1940853,25.618691588785033,2626.280373831776,0.07009345794392523,강서구,서울특별시 강서구 화곡동 668-10,37.53521949,126.83985359999998,336,510.22600000000006,175.44,154.869,840.5350000000001
330,V02Q1940584,25.595098039215678,2642.1176470588234,0.07352941176470587,용산구,서울특별시 용산구 후암동 56-38,37.54995512,126.9780201,310,501.96100000000007,181.68,155.914,839.5550000000001
366,V02Q1940758,25.6214953271028,2621.1308411214955,0.06822429906542055,성동구,서울특별시 성동구 행당동 299-18,37.56011949,127.0316064,345,511.32800000000003,173.28,154.451,839.0590000000001
97,V02Q1940794,25.301,4117.43,0.13699999999999998,양천구,서울특별시 양천구 목동 627-15,37.54573201,126.8677706,80,391.21000000000004,236.88,210.672,838.7620000000001
500,V02Q1940127,25.939495798319324,2194.0588235294117,0.052941176470588235,영등포구,서울특별시 영등포구 당산동6가 337-1,37.53620112,126.9012217,479,571.9380000000001,141.35999999999999,124.982,838.2800000000001
488,V02Q1940886,25.87565217391305,2227.8434782608692,0.05391304347826087,종로구,서울특별시 종로구 삼청동 35-112,37.58243882,126.9821042,467,565.8770000000001,144.0,128.117,837.994
277,V02Q1940405,25.56851851851852,2558.175925925926,0.08240740740740743,금천구,서울특별시 금천구 독산동 330-40,37.46857802,126.8925761,257,491.492,194.4,151.73399999999998,837.626
154,V02Q1940493,25.37087378640777,3383.611650485437,0.10485436893203884,관악구,서울특별시 관악구 봉천동 622-1,37.48706543,126.9420381,137,418.76000000000005,223.2,194.78799999999998,836.748
175,V02Q1940948,25.768907563025213,1185.5966386554621,0.10084033613445376,금천구,서울특별시 금천구 독산4동 371-2,37.47007655,126.907223,158,549.898,218.16,65.62599999999999,833.684
530,V02Q1940720,26.1108108108108,2139.189189189189,0.05045045045045046,종로구,서울특별시 종로구 창신동 583-3,37.57443226,127.0108889,509,579.652,133.92,119.548,833.12
213,V02Q1940197,25.40619469026548,3273.6902654867263,0.09292035398230086,영등포구,서울특별시 영등포구 신길동 268-35,37.50705874,126.9070917,194,433.63700000000006,209.28,190.19,833.107
176,V02Q1940643,25.37403846153846,3360.990384615385,0.1,마포구,서울특별시 마포구 합정동 85-9,37.54433165,126.9129634,159,420.413,217.92,193.952,832.285
98,V02Q1940292,25.452380952380967,2481.8380952380953,0.1352380952380952,동작구,서울특별시 동작구 사당동 72-11,37.49084809,126.9819441,81,449.06500000000005,236.64,146.509,832.214
387,V02Q1940270,25.635779816513768,2460.97247706422,0.06422018348623854,성동구,서울특별시 성동구 성수동1가 8-5,37.54728698,127.0467402,366,518.4910000000001,168.23999999999998,144.628,831.3590000000002
95,V02Q1940814,25.274000000000004,4253.87,0.141,양천구,서울특별시 양천구 신정동 1142,37.51938461,126.85466809999998,78,377.98600000000005,237.35999999999999,211.50799999999998,826.854
494,V02Q1940450,25.920792079207924,2072.960396039604,0.05346534653465347,마포구,서울특별시 마포구 연남동 361-24,37.56548077,126.9177741,473,569.734,142.56,114.323,826.6170000000001
109,V02Q1940698,25.28495575221239,3923.070796460177,0.1300884955752212,용산구,서울특별시 용산구 한남동 684-85,37.53462672,127.00073590000002,92,383.49600000000004,234.0,208.164,825.6600000000001
558,V02Q1940860,26.04655172413793,2155.086206896552,0.04741379310344828,광진구,서울특별시 광진구 자양동 720,37.5334424,127.0809633,537,576.897,127.19999999999999,120.59299999999999,824.6899999999999
155,V02Q1940755,25.32135922330098,3592.2912621359224,0.1048543689320388,노원구,서울특별시 노원구 상계동 389-483,37.65885611,127.0685008,138,399.475,222.95999999999998,202.10299999999998,824.5379999999999
100,V02Q1940841,25.27213114754098,4190.2868852459005,0.13442622950819672,종로구,서울특별시 종로구 효제동 173-2,37.57203734,127.0050414,83,376.333,236.16,210.881,823.374
565,V02Q1940858,26.2017094017094,2090.794871794872,0.04615384615384616,구로구,서울특별시 구로구 구로동 762,37.48821616,126.8851381,544,582.9580000000001,125.52,114.532,823.0100000000001
529,V02Q1940564,25.87247706422017,2170.522935779817,0.050458715596330285,중구,서울특별시 중구 장충동1가 49-9,37.56085957,127.0085631,508,565.326,134.16,122.68299999999999,822.169
320,V02Q1940385,25.521296296296292,2774.4351851851848,0.075,서대문구,서울특별시 서대문구 북가좌동 408,37.57780973,126.90528559999998,300,473.309,184.07999999999998,164.483,821.8720000000001
235,V02Q1940661,25.412380952380943,3075.238095238096,0.08952380952380952,마포구,서울특별시 마포구 대흥동 7-6,37.55231328,126.9466013,216,435.841,204.23999999999998,180.576,820.657
242,V02Q1940639,25.422321428571443,3040.205357142857,0.08839285714285712,성동구,서울특별시 성동구 응봉동 193-111,37.54960389,127.0329741,223,438.045,202.32,179.322,819.687
474,V02Q1940567,25.75940594059405,2183.831683168317,0.054455445544554455,중구,서울특별시 중구 산림동 56-2,37.56805562,126.99650990000002,453,548.245,147.35999999999999,123.937,819.542
131,V02Q1940569,25.295098039215695,3647.637254901961,0.11470588235294114,서대문구,서울특별시 서대문구 남가좌동 102-7,37.56942137,126.9167554,114,386.802,228.72,203.566,819.0880000000001
237,V02Q1940225,25.395495495495513,3150.558558558558,0.08918918918918918,중랑구,서울특별시 중랑구 면목동 483-23,37.58597736,127.0883832,218,429.22900000000004,203.76,185.17399999999998,818.163
377,V02Q1940950,25.58429752066116,2497.801652892562,0.06611570247933883,노원구,서울특별시 노원구 공릉동 552-4,37.62280993,127.0749633,356,498.65500000000003,170.64,147.763,817.0580000000001
73,V02Q1940310,25.227884615384607,4698.836538461538,0.15961538461538455,서초구,서울특별시 서초구 방배동 462-13,37.47984859,126.9854018,57,357.59900000000005,242.39999999999998,215.897,815.896
117,V02Q1940121,25.336283185840717,3022.946902654867,0.12035398230088493,영등포구,서울특별시 영등포구 대림동 738-14,37.49694974,126.89771709999998,100,405.53600000000006,232.07999999999998,178.277,815.893
319,V02Q1940065,25.495041322314048,2801.01652892562,0.07520661157024792,구로구,서울특별시 구로구 고척동 283-2,37.50568303,126.8586102,299,465.04400000000004,184.32,165.946,815.3100000000001
353,V02Q1940466,25.53809523809524,2695.6761904761906,0.07047619047619046,마포구,서울특별시 마포구 연남동 224-43,37.56339663,126.9270326,332,478.819,176.4,159.049,814.268
537,V02Q1940319,25.878761061946896,2098.150442477876,0.04955752212389381,동작구,서울특별시 동작구 상도동 188-42,37.50119264,126.9369607,516,566.428,132.24,114.94999999999999,813.6179999999999
162,V02Q1940820,25.303571428571445,3460.901785714286,0.10357142857142854,송파구,서울특별시 송파구 신천동 32,37.51105423,127.1022618,145,393.41400000000004,221.28,198.759,813.4530000000001
335,V02Q1940125,25.515966386554627,2752.3361344537816,0.07310924369747898,강서구,서울특별시 강서구 방화동 620-32,37.56267922,126.8086245,315,470.00300000000004,180.48,162.811,813.2940000000001
165,V02Q1940955,25.29666666666667,3564.9083333333333,0.10333333333333332,서초구,서울특별시 서초구 반포동 4-15,37.50458059,126.99450120000002,148,389.00600000000003,220.56,201.685,811.251
135,V02Q1940073,25.27433628318584,3708.070796460177,0.11415929203539822,구로구,서울특별시 구로구 구로동 426-83,37.49382607,126.8840768,118,378.53700000000003,227.76,204.82,811.117
306,V02Q1940803,25.462499999999995,2824.205357142857,0.07678571428571426,양천구,서울특별시 양천구 목동 458-4,37.52303768,126.8722936,286,455.12600000000003,187.44,167.827,810.393
250,V02Q1940413,25.40194174757281,2995.320388349515,0.08737864077669899,양천구,서울특별시 양천구 신월동 883,37.5246553,126.8444487,231,431.98400000000004,200.64,177.023,809.647
167,V02Q1940262,25.314545454545456,3320.681818181818,0.1027272727272727,관악구,서울특별시 관악구 봉천동 872-23,37.48342803,126.9494608,150,396.72,220.07999999999998,191.653,808.453
