lat,lon,address,ratio
37.512400899999996,126.94254679999999,서울특별시 동작구 노량진동 84-102,0.00022809995579610684
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022754691882801695
37.5555906,126.905533,서울특별시 마포구 망원동 403-2,0.00022753928922853605
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022735247303553127
37.56667486,127.0455215,서울특별시 성동구 마장동 780,0.00022651997473788237
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022588497407251154
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.0002256338512553103
37.48739741,126.9271244,서울특별시 관악구 신림동 1439-3,0.00022517694724068032
37.50914671,126.9109582,서울특별시 영등포구 신길동 223-66,0.0002251743313780011
37.57769818,127.006748,서울특별시 종로구 이화동 9-264,0.00022500059449839227
37.54980884,127.04977020000001,서울특별시 성동구 성수동1가 13-219,0.00022479655720941628
37.48248622,126.92649709999999,서울특별시 관악구 신원로 3다길 1,0.00022475165156675704
37.637816799999996,127.038271,서울특별시 도봉구 창동 557-72,0.00022447240822575458
37.48248622,126.92649709999999,서울특별시 관악구 신원로 3다길 1,0.0002244460316104062
37.6303757,127.0226279,서울특별시 강북구 수유동 55-7,0.00022414673332219677
37.48739741,126.9271244,서울특별시 관악구 신림동 1439-3,0.00022363598613408693
37.48739741,126.9271244,서울특별시 관악구 신림동 1439-3,0.0002235357113980517
37.6255552,127.02721499999998,서울특별시 강북구 미아동 229-22,0.00022346072333458193
37.637816799999996,127.038271,서울특별시 도봉구 창동 557-72,0.0002234269351083092
37.56840651,127.03366070000001,서울특별시 성동구 마장동 479-33,0.00022325734001127573
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022315902717224987
37.56667486,127.0455215,서울특별시 성동구 마장동 780,0.0002230635481844598
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022297766069316008
37.48739741,126.9271244,서울특별시 관악구 신림동 1439-3,0.00022293449895895363
37.54386703,126.8476199,서울특별시 강서구 화곡동 46-156,0.00022270473902029903
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022266746297712074
37.53810274,127.0468807,서울특별시 성동구 성수동1가 160-1,0.0002219555123512707
37.56667486,127.0455215,서울특별시 성동구 마장동 780,0.00022162198985967532
37.55524371,126.9069028,서울특별시 마포구 망원동 403-6,0.0002215988830726759
37.57769818,127.006748,서울특별시 종로구 이화동 9-264,0.00022156749272052574
37.637816799999996,127.038271,서울특별시 도봉구 창동 557-72,0.0002214179525706993
37.48248622,126.92649709999999,서울특별시 관악구 신원로 3다길 1,0.00022139985952050162
37.6255552,127.02721499999998,서울특별시 강북구 미아동 229-22,0.00022121980097275143
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022115876417690394
37.53927918,127.04987320000001,서울특별시 성동구 성수동1가 34-17,0.0002209575607391637
37.62510077,127.0734884,서울특별시 노원구 공릉동 499-1,0.0002209045895199103
37.48248622,126.92649709999999,서울특별시 관악구 신원로 3다길 1,0.0002208679674424018
37.57769818,127.006748,서울특별시 종로구 이화동 9-264,0.0002206379895151906
37.57769818,127.006748,서울특별시 종로구 이화동 9-264,0.0002205985335864463
37.57893651,126.98591259999999,서울특별시 종로구 재동 54-1,0.00022059678967799353
37.5648,126.975981,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,0.00022057150300542813
37.53927918,127.04987320000001,서울특별시 성동구 성수동1가 34-17,0.00022041476923323393
37.56840651,127.03366070000001,서울특별시 성동구 마장동 479-33,0.00022040234388550785
37.56667486,127.0455215,서울특별시 성동구 마장동 780,0.00022038664870943276
37.59765044,126.9120209,서울특별시 은평구 신사동 4-16,0.0002203685556592351
37.637816799999996,127.038271,서울특별시 도봉구 창동 557-72,0.00022035089858615065
37.57769818,127.006748,서울특별시 종로구 이화동 9-264,0.00022027024282020928
37.50007359,126.9324381,서울특별시 동작구 상도동 248-16,0.00021990511198790715
37.589051,127.08089240000001,서울시 중랑구 면목동 142-35,0.00021973660683365662
37.56667486,127.0455215,서울특별시 성동구 마장동 780,0.00021969475303078978
37.53927918,127.04987320000001,서울특별시 성동구 성수동1가 34-17,0.0002196522452622531
37.55472248,126.9103629,서울특별시 마포구 망원동 386-15,0.00021960690364248065
37.54980884,127.04977020000001,서울특별시 성동구 성수동1가 13-219,0.00021949507551294572
37.57822552,126.92323219999999,서울특별시 서대문구 남가좌동 319-23,0.00021936406439043016
37.66563906,127.04006869999999,서울특별시 도봉구 방학동 685-69,0.00021910858180209698
37.6255552,127.02721499999998,서울특별시 강북구 미아동 229-22,0.00021899740763823184
37.48248622,126.92649709999999,서울특별시 관악구 신원로 3다길 1,0.00021877418735627516
37.51352713,126.92591709999999,서울특별시 영등포구 여의대방로 300,0.00021871707435444643
37.62510077,127.0734884,서울특별시 노원구 공릉동 499-1,0.0002187087907892957
37.54980884,127.04977020000001,서울특별시 성동구 성수동1가 13-219,0.00021852720632164932
37.6303757,127.0226279,서울특별시 강북구 수유동 55-7,0.00021835477737338005
37.512400899999996,126.94254679999999,서울특별시 동작구 노량진동 84-102,0.00021830420402824924
37.57893651,126.98591259999999,서울특별시 종로구 재동 54-1,0.00021817210296295068
37.56667486,127.0455215,서울특별시 성동구 마장동 780,0.00021807880386072662
37.50104027,127.1097395,서울특별시 송파구 석촌동 328-3,0.0002180332442523976
